sim time,cam x,gazebo x,raw image received
0.677,,0.0006252372445934027,
0.677,,0.0006448274114109635,
0.677,,0.0006644154930276982,
0.677,,0.0006840320030650602,
0.677,,0.0007036626006254627,
0.685,,0.0007232908232543654,
0.685,,0.0007428987254863945,
0.685,,0.0007624673756289032,
0.688,,0.0007819771949439875,
0.688,,0.0008014081869592889,
0.688,,0.0008207588321857485,
0.691,,0.0008399100103287049,
0.691,,0.0008592414172506463,
0.691,,0.0008786349094189741,
0.694,,0.0008982131351348114,
0.694,,0.0009179163722472308,
0.694,,0.0009377303784164998,
0.697,,0.0009575443845858764,
0.697,,0.0009775808071743612,
0.697,,0.0009976352719265054,
0.7,,0.001017711190298122,
0.7,,0.0010377951049732913,
0.7,,0.0010578656567291288,
0.702,,0.001077904860299846,
0.702,,0.0010978939909013362,
0.708,,0.0011178137040192117,
0.708,,0.0011376442385071682,
0.708,,0.0011573655563913508,
0.708,,0.0011770868742754684,
0.708,,0.0011964436188610103,
0.708,,0.0012156360418327634,
0.708,,,1
0.709,,0.0012346536711367703,
0.71,,0.001253477086223877,
0.711,,0.0012720795213292228,
0.712,,0.0012904385534560953,
0.713,,0.0013085320775441276,
0.714,,0.0013263381627128387,
0.714,,0.0013445909344579204,
0.716,,0.001362817245758682,
0.716,,0.001381047856485095,
0.718,,0.00139926309278871,
0.719,,0.001418119046136492,
0.72,,0.001437246636010711,
0.72,0.0,,
0.724,,0.001456590145826236,
0.724,,0.0014760504178278802,
0.724,,0.0014958310284759503,
0.724,,0.0015157364924883346,
0.727,,0.001535833517309735,
0.727,,0.0015559946161917621,
0.727,,0.0015763597081863536,
0.73,,0.0015967544242781267,
0.73,,0.0016172827995875052,
0.73,,0.001637800293665473,
0.733,,0.0016584267318199588,
0.733,,0.0016790000387380583,
0.733,,0.001699634953137582,
0.736,,0.0017201781473473292,
0.736,,0.001740744666637885,
0.736,,0.0017617391849726503,
0.739,,0.0017826666484854713,
0.739,,0.0018040022511814193,
0.739,,0.0018251805375162358,
0.742,,0.0018465367077466195,
0.742,,0.001867739401091724,
0.742,,0.0018891906619778831,
0.745,,0.0019104161223748434,
0.745,,0.0019317926428760702,
0.745,,0.0019535049563334,
0.745,,,1
0.745,,0.0019752627044548852,
0.747,,0.0019971124849099023,
0.747,,0.0020189918696598653,
0.749,,0.002041580369572036,
0.749,0.0,,
0.756,,0.002064069622558056,
0.756,,0.002086934705340436,
0.756,,0.0021096942503405257,
0.756,,0.0021328473011157163,
0.759,,0.0021565934207345636,
0.759,,0.0021805181425787724,
0.759,,0.0022045562749809164,
0.759,,0.0022288770135201097,
0.759,,0.0022534966632127003,
0.759,,0.002278265470358726,
0.76,,0.0023031747782518634,
0.761,,0.0023282529759332776,
0.761,,0.0023534972286798923,
0.763,,0.002378838540378082,
0.763,,0.0024042755935389424,
0.763,,0.0024297906560118428,
0.768,,0.0024553790378586014,
0.768,,0.002480997953785661,
0.768,,0.002506645652778344,
0.771,,0.0025322902411944303,
0.771,,0.002557928005732164,
0.771,,0.0025835237597491806,
0.774,,0.0026090745903093755,
0.774,,0.0026345450293952313,
0.774,,0.0026603439535144414,
0.777,,0.002686455904049682,
0.777,,0.002712757554653974,
0.777,,0.0027394698904738336,
0.777,,,1
0.777,,0.0027669057077930295,
0.777,,0.0027947657461407966,
0.777,,0.002823050114286382,
0.777,,0.0028517461740802242,
0.782,,0.0028808398773292223,
0.782,0.0,,
0.782,,0.0029103161797538707,
0.782,,0.0029397924821787814,
0.782,,0.0029702052543425744,
0.785,,0.0030008799991642233,
0.785,,0.0030318255344350883,
0.785,,0.0030630389371517175,
0.791,,0.0030945131004403627,
0.791,,0.0031262379446974067,
0.791,,0.003158201289474764,
0.797,,0.003190389477490186,
0.797,,0.003222787819796022,
0.797,,0.0032553809122006453,
0.797,,0.003288152859217674,
0.797,,0.0033209248062348144,
0.797,,0.0033544957230716064,
0.797,,0.0033882801562884197,
0.797,,0.0034222445404984464,
0.797,,0.003456385627394941,
0.797,,0.0034906962921456433,
0.804,,0.0035251665903271814,
0.804,,0.003559784583893262,
0.804,,0.003594536933019051,
0.808,,0.0036294093185361125,
0.808,,0.003664693253217115,
0.808,,0.0037000742779831107,
0.808,,0.0037360080167107013,
0.808,,0.0037721275497961198,
0.808,,,1
0.81,,0.003808393202171712,
0.811,,0.0038446924054943866,
0.812,,0.0038813613594006822,
0.813,,0.0039180821543502616,
0.814,,0.003954984020556921,
0.815,,0.003991886465617072,
0.816,,0.0040291736988146195,
0.817,,0.004066764477725883,
0.818,,0.004104528285686221,
0.819,,0.004142603022879018,
0.82,,0.004180895824840501,
0.821,,0.004219304403786479,
0.822,,0.004257865835066966,
0.822,0.0,,
0.825,,0.004296613463148441,
0.825,,0.0043354974385269454,
0.825,,0.004374475894316165,
0.828,,0.004413555120786222,
0.828,,0.004452733445837402,
0.828,,0.004491982786106011,
0.831,,0.004531281148679735,
0.831,,0.004570620465208345,
0.831,,0.004609988127921566,
0.834,,0.00464936547338177,
0.834,,0.004688736238091642,
0.834,,0.004728086667042032,
0.834,,0.004767401232434171,
0.834,,0.004806664685792386,
0.834,,0.004845861951678372,
0.837,,0.004884977456865066,
0.837,,0.004923995114223384,
0.837,,0.004963375880464715,
0.845,,0.005003132595317111,
0.845,,0.005042961886375799,
0.845,,0.005083145399084052,
0.845,,0.005123499738112378,
0.845,,0.005164067215587926,
0.849,,0.005204698611630539,
0.849,,0.005245591784820955,
0.849,,0.005286556830145207,
0.849,,0.005327705969145215,
0.849,,0.005368879718623663,
0.849,,0.0054102363435016955,
0.849,,0.005451595480772857,
0.849,,0.005493092570231953,
0.849,,0.005534560338009665,
0.854,,0.0055761445448040655,
0.854,,0.005617670317245682,
0.854,,0.005659279895246393,
0.854,,0.0057008022313352735,
0.854,,0.0057423800026137175,
0.854,,0.005783840529115535,
0.854,,0.005825327450153307,
0.861,,,1
0.862,,0.005866668315316987,
0.863,,0.005908005470727747,
0.864,,0.005949166794325047,
0.865,,0.005990295848497765,
0.865,-0.00419549816,,
0.869,,0.006031219782588968,
0.869,,0.006079097319541557,
0.869,,0.006134114218692802,
0.869,,0.006189634021473696,
0.872,,0.006244794117062139,
0.872,,0.006300092201023604,
0.872,,0.006356464292224804,
0.875,,0.0064127200596986065,
0.875,,0.0064692750047264415,
0.875,,0.006525888196710269,
0.878,,0.006582721114979226,
0.878,,0.006639703177727264,
0.878,,0.006696814087716577,
0.878,,0.006754043344773831,
0.878,,0.006811361455632917,
0.878,,0.006868848720554002,
0.878,,0.006926119149723365,
0.878,,0.006983816833316788,
0.883,,0.007041321535547406,
0.883,,0.0070994733023956955,
0.883,,0.0071578465428443665,
0.886,,0.007216461535246892,
0.886,,0.0072753000511163405,
0.886,,0.007334359979184678,
0.892,,0.007393617330411129,
0.892,,0.007452928406646518,
0.892,,0.007512689664236829,
0.896,,0.007572531859253168,
0.896,,0.0076325093437034875,
0.896,,0.007692442198277454,
0.896,,0.007752661169230955,
0.899,,0.007812846028760456,
0.899,,0.007873173317395439,
0.899,,0.007933400504461376,
0.902,,0.007993794947454263,
0.902,,0.00805406257748811,
0.906,,0.0081144336932082,
0.909,,0.008174649508926851,
0.909,,0.008234942480783502,
0.909,,0.008295040624476347,
0.909,,0.008355179407085675,
0.909,,0.008415110355961904,
0.909,,0.008475626655726076,
0.909,,0.008537324142815685,
0.91,,0.008599341423139907,
0.91,,0.008661716601889741,
0.918,,0.008724336095276779,
0.918,,0.008787548934908667,
0.918,,0.00885096750855884,
0.918,,0.008914779132021211,
0.918,,0.008978774187216782,
0.918,,0.009043235130695777,
0.918,,0.009107833997378622,
0.921,,0.009172799960639756,
0.921,,0.0092378823171305,
0.921,,0.009303340167108185,
0.921,,0.009369431813088741,
0.921,,,1
0.922,,0.009435733731644807,
0.924,,0.009502838020692666,
0.925,,0.009570176760072546,
0.926,,0.00963777509616996,
0.927,,0.009705574710169777,
0.928,,0.00977394930218856,
0.929,,0.009842472308962038,
0.93,,0.009911311559668018,
0.931,,0.009980296936515068,
0.932,,0.010049715258979732,
0.932,,0.010119265132132212,
0.933,-0.00419549816,,
0.937,,0.010189119123647724,
0.937,,0.010266514100866377,
0.937,,0.01035149472222615,
0.937,,0.01043690004131699,
0.94,,0.010522489484883152,
0.94,,0.010608421916598327,
0.94,,0.010694529533340737,
0.941,,0.01078079887174478,
0.944,,0.01086722960353112,
0.944,,0.010953863779316097,
0.944,,0.011040605412989672,
0.947,,0.011127468065618434,
0.947,,0.011214412539170661,
0.947,,0.01130146541387163,
0.948,,0.011390068666043527,
0.951,,0.011479849077203423,
0.951,,0.011570124669315313,
0.951,,0.011660939478558884,
0.954,,0.011752558556873653,
0.954,,0.011844749605057828,
0.954,,0.011937430346516405,
0.955,,0.012030628047583244,
0.958,,0.012124469651752238,
0.958,,0.012218797135342303,
0.958,,0.012313742438325182,
0.959,,0.012409118989385385,
0.962,,0.012505181762005893,
0.962,,0.012601655065285811,
0.962,,0.0126985954377169,
0.962,,0.012795928321374073,
0.966,,0.012893830703364756,
0.966,,0.012992075812488625,
0.966,,0.0130907707325484,
0.969,,0.01318979727067472,
0.969,,0.013289302551258236,
0.969,,0.013389092312029382,
0.972,,0.013489293103485631,
0.972,,0.013590383418212892,
0.972,,0.013691751853807914,
0.975,,0.013793917152382715,
0.975,,0.013896417747842817,
0.975,,0.013999370266168399,
0.978,,0.014102596732697217,
0.978,,0.01420647162257474,
0.978,,0.014310598364941437,
0.981,,0.014415193971105498,
0.981,,0.014520020521648361,
0.981,,0.014625390340786514,
0.982,,0.014730953501360914,
0.985,,0.014836967427908977,
0.985,,0.014943158670748519,
0.985,,0.015049816437289563,
0.985,,,1
0.985,,0.015156615973160058,
0.985,,0.015263829714436667,
0.985,,0.015373371972805815,
0.989,,0.015482931893086166,
0.99,,0.015592491813367054,
0.991,,0.01570312859422243,
0.991,-0.00839099632,,
0.996,,0.015814497745256412,
0.996,,0.015915481807751597,
0.996,,0.016013991563934873,
0.996,,0.016113313569441422,
0.996,,0.01621344800517362,
0.997,,0.016314393572051073,
1.001,,0.01641614794930616,
1.001,,0.016518708125379974,
1.001,,0.01662207064166504,
1.001,,0.016725433157950637,
1.004,,0.016830866826516012,
1.004,,0.016936954880958595,
1.004,,0.01704373271911011,
1.007,,0.01715122298880949,
1.007,,0.01725944140043268,
1.007,,0.017368398601817298,
1.007,,0.017478101571379183,
1.007,,0.0175885546482769,
1.007,,0.017699760293155894,
1.008,,0.017811719649118644,
1.008,,0.017924432954733574,
1.008,,0.018037899847589092,
1.016,,0.018152119586981225,
1.016,,0.018267091216938054,
1.019,,0.01838206284689537,
1.019,,0.018498979871151493,
1.019,,0.018616518342047448,
1.019,,0.018734714605414735,
1.019,,0.01885359229829889,
1.019,,0.018973168721280693,
1.019,,0.019093456550383567,
1.025,,0.01921446510969191,
1.028,,0.019336201313482886,
1.028,,0.01945867036282666,
1.028,,0.019581876259954424,
1.028,,0.019705822187517222,
1.028,,0.019830510787783657,
1.028,,0.019955944367820652,
1.034,,,1
1.034,,0.020082125049992225,
1.034,,0.02020830573216428,
1.034,,0.020336429434233843,
1.034,,0.020465180362900737,
1.034,,0.020594597721607866,
1.035,,0.020724707840918236,
1.036,,0.020855530889559992,
1.036,,0.020987082528299547,
1.037,,0.02111937514204958,
1.039,,0.021252418754620337,
1.04,,0.021386221707064442,
1.041,,0.021520791160079423,
1.041,-0.01258649448,,
1.041,,,1
1.041,,0.021656133465593426,
1.042,,0.021803592632359516,
1.043,,0.021955036650558712,
1.044,-0.01678199264,,
1.047,,0.022106480668758432,
1.047,,0.022259934367023126,
1.047,,0.02241403409361217,
1.049,,0.022568819771650005,
1.049,,0.022724317732750486,
1.049,,0.02288054774778965,
1.049,,0.02303752479907877,
1.049,,0.023195260396887823,
1.049,,0.02335376355458537,
1.049,,0.023513041510007538,
1.049,,0.023673100258374533,
1.059,,0.023833944945406676,
1.059,,0.023995580156845123,
1.059,,0.024157671997093393,
1.059,,0.024321226934429747,
1.06,,0.024485901581864103,
1.064,,0.02465091386894093,
1.064,,0.024816495487484585,
1.064,,0.024983318588198505,
1.064,,0.025151033136676455,
1.067,,0.025319335335035466,
1.067,,0.02548836441046484,
1.067,,0.02565847530531317,
1.072,,0.025829411647947515,
1.072,,0.026001087697387112,
1.072,,0.026173560225769346,
1.072,,0.026347037028755033,
1.072,,0.02652133424975674,
1.072,,0.026696466389754703,
1.072,,0.02687243349559875,
1.072,,0.027049376810884877,
1.072,,0.027227159846353526,
1.08,,0.027405842155734567,
1.08,,0.02758538953447033,
1.08,,0.02776591399603575,
1.08,,0.027947307617231947,
1.084,,0.028129649647751078,
1.084,,0.028312886950631364,
1.084,,0.028497119183175212,
1.084,,0.028682255013883832,
1.084,,0.028868381984679847,
1.084,,0.029055437362309807,
1.086,,0.029243515836238968,
1.086,,0.029432535673074446,
1.086,,0.029622587691940813,
1.086,,0.02981360489047288,
1.091,,,1
1.091,,0.03000568006681084,
1.092,,0.030198737230976946,
1.093,,0.030392868311545487,
1.094,,0.03058800494464144,
1.094,,0.030784239196966295,
1.096,,0.030981498790348446,
1.097,,0.031179875815338674,
1.098,,0.03137930208238922,
1.098,-0.020977490799999998,,
1.101,,0.03157986925312144,
1.101,,0.03178850052321668,
1.101,,0.032005722393200466,
1.101,,0.032224281331513546,
1.105,,0.03244386503724919,
1.105,,0.03266457505117241,
1.105,,0.03288656508694881,
1.108,,0.03310967312043349,
1.108,,0.03333395116838232,
1.108,,0.03355938704642013,
1.111,,0.033786100465555934,
1.111,,0.03401397149970126,
1.111,,0.03424308042860351,
1.112,,0.03447338579516913,
1.115,,0.034704989253699824,
1.115,,0.03493779531705016,
1.115,,0.035171894105435794,
1.115,,,1
1.115,,0.03540722988205007,
1.12,,0.03564372071343248,
1.12,,0.0358813284418848,
1.12,,0.03611984971786297,
1.12,,0.036359874945122,
1.121,,0.03660072935928691,
1.121,,0.03684287468448112,
1.123,,0.037085865733481306,
1.123,-0.02936848712,,
1.124,,0.03733034334947377,
1.124,,0.03758255469681022,
1.124,,0.03784329965206903,
1.124,,0.0381050163180919,
1.124,,0.038367483451937426,
1.131,,0.03863116315549734,
1.131,,0.03889566484794597,
1.131,,0.0391611072783285,
1.134,,0.03942735645730181,
1.134,,0.0396947808064966,
1.134,,0.03996305641536285,
1.139,,0.04023238447146284,
1.139,,0.0405025919376152,
1.139,,0.04077398435287555,
1.139,,0.041046277623552285,
1.139,,0.04131970787955321,
1.143,,0.041594079866043035,
1.143,,0.04186966861418738,
1.143,,0.04214621649221485,
1.143,,0.04242397165765989,
1.143,,0.04270272800256855,
1.145,,0.042982744394914715,
1.149,,0.04326378131943869,
1.149,,0.04354608818364123,
1.149,,0.043829455232742086,
1.15,,0.044114037034561196,
1.15,,0.044399612017451774,
1.155,,,1
1.156,,0.0446871736543734,
1.156,,0.04497574583740404,
1.156,,0.0452647058407017,
1.156,,0.04555504084050726,
1.156,,0.0458469476684201,
1.156,,0.046139884339206114,
1.157,,0.0464336169692776,
1.158,,0.04672878644081859,
1.159,,0.04702533518080819,
1.16,,0.04732299820964115,
1.16,,0.04762170297451869,
1.162,,0.04792186170331957,
1.163,,0.04822332958455656,
1.164,,0.048526182455259234,
1.165,,0.04883017676240861,
1.166,,0.049135450044741465,
1.167,,0.04944208899370372,
1.167,,0.04975008926517038,
1.169,,0.05005933260746806,
1.17,,0.05036993308301412,
1.171,,0.050681905673221936,
1.172,,0.05099526786046289,
1.172,,0.051312881058517924,
1.174,,0.05163131752192609,
1.174,-0.03356398528,,
1.174,,0.05195064898862047,
1.174,,0.05228165794012289,
1.174,,0.05261266689162627,
1.177,,0.05294935623839721,
1.177,,0.05328691886062808,
1.181,,0.05362542947538763,
1.181,,0.053964946013240436,
1.181,,0.05430551534468705,
1.185,,0.05464608467613487,
1.185,,0.054989683126532164,
1.185,,0.05533468490091401,
1.189,,0.05568059498747714,
1.189,,0.05602754428538688,
1.189,,0.05637449358329766,
1.189,,0.05672445918255208,
1.192,,0.057075353277835125,
1.192,,0.05742724849336709,
1.192,,0.05778020700935303,
1.192,,0.05813482114182901,
1.192,,0.058491289373602554,
1.192,,0.05884946889256918,
1.199,,0.05920876422918278,
1.199,,0.05956882464272889,
1.199,,0.059930028752584616,
1.199,,0.06029281751445466,
1.202,,0.06065668949013526,
1.202,,0.061021583992350505,
1.202,,0.06138912133540166,
1.206,,0.061762291832555806,
1.206,,0.06213548426629197,
1.206,,0.06250867670002959,
1.206,,0.06288355596855309,
1.206,,0.06325887366357798,
1.206,,0.06363419135860528,
1.206,,0.06401162958609276,
1.206,,0.06438980005899729,
1.213,,0.06476879414141978,
1.213,,0.06514778822384382,
1.213,,0.06552939229548872,
1.213,,0.06591174318799188,
1.214,,0.06629487005154025,
1.214,,0.06668253574314527,
1.214,,0.06707049039444227,
1.214,,,1
1.214,,0.0674589063210467,
1.219,,0.06784886027418614,
1.22,,0.06823991324357778,
1.221,,0.06863147845646467,
1.222,,0.06902406493671184,
1.222,-0.04615047976,,
1.223,,0.06942363393426049,
1.223,,0.06983093716851556,
1.223,,0.07023824040277288,
1.223,,0.07064803902279841,
1.223,,0.07105783764282585,
1.223,,0.07147439859987088,
1.231,,0.07189154407240313,
1.231,,0.07230933106156529,
1.231,,0.07272711805072928,
1.231,,0.07314708390363428,
1.2349999999999999,,0.07356760423920454,
1.2349999999999999,,0.07398873747024677,
1.2349999999999999,,0.07440987070129,
1.236,,0.07483876926185773,
1.236,,0.07526777086277915,
1.236,,0.07569704762335532,
1.236,,0.07612669715314822,
1.236,,0.0765567869892673,
1.236,,0.07698687682538767,
1.245,,0.07741867309388421,
1.245,,0.0778507976517163,
1.245,,0.07828710664245724,
1.245,,0.07872370392534518,
1.246,,0.07916030120823433,
1.246,,,1
1.252,,0.07960094028984134,
1.252,,0.08004157937145187,
1.252,,0.0804833295722137,
1.252,,0.0809250797729791,
1.252,,0.08136997423980834,
1.252,,0.08181485685255391,
1.2530000000000001,,0.08225973946530037,
1.2530000000000001,,0.08270534271225163,
1.2530000000000001,,0.08315094595920537,
1.256,,0.08359693020001863,
1.256,,0.0840429144408343,
1.258,,0.08449787639686421,
1.258,,0.08496057650586655,
1.259,,0.08542230449440441,
1.2610000000000001,,0.08588326738152768,
1.2610000000000001,-0.0629324724,,
1.264,,0.0863435974697678,
1.264,,0.08681346262183894,
1.264,,0.08728332777391151,
1.268,,0.08775582531679073,
1.268,,0.08823531135831802,
1.268,,0.08871743586761283,
1.268,,0.0891995603769113,
1.271,,0.08968935047019905,
1.271,,0.09017914056349423,
1.271,,0.09066893065678941,
1.272,,0.09116039010414625,
1.274,,0.09165184955150912,
1.274,,0.09214330899887199,
1.2770000000000001,,0.09263438883548601,
1.2770000000000001,,0.09312546867210239,
1.2770000000000001,,0.09361654850871877,
1.2770000000000001,,0.09411513080081636,
1.2770000000000001,,0.09462274738884922,
1.2770000000000001,,0.09513036397689058,
1.2770000000000001,,0.09563798056493193,
1.284,,0.09614559715297329,
1.284,,0.09665321374101464,
1.284,,0.097160830329056,
1.287,,0.09766534469399178,
1.287,,0.09816985905892864,
1.287,,0.0986743734238655,
1.29,,0.09918175279229668,
1.29,,0.09969037535331265,
1.29,,0.10020969605941378,
1.292,,0.10072901676552248,
1.292,,0.10124833747163119,
1.292,,0.10176765817773989,
1.292,,0.10228697888384859,
1.292,,0.1028062995899573,
1.292,,0.103325620296066,
1.292,,0.10384612157645969,
1.298,,,1
1.3,-0.07971446504,,
